category,name,type,url,size_text,downloaded,local_file
TAQ GROUP SHORT SALES & SHORT VOLUME,chicagosh202101.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/chicagosh202101.zip,3462023,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,chicagosh202107.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/chicagosh202107.zip,4026104,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,chicagosh202201.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/chicagosh202201.zip,15831884,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,chicagosh202203.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/chicagosh202203.zip,25590466,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,chicagosh202207.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/chicagosh202207.zip,14079832,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,chicagosh202301.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/chicagosh202301.zip,21930736,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,chicagosh202401.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/chicagosh202401.zip,29334442,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,chicagosh202407.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/chicagosh202407.zip,48825587,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,chicagosh202501.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/chicagosh202501.zip,13151208,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh201910.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh201910.zip,82303139,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202008.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202008.zip,124133893,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202009.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202009.zip,128538218,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202010.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202010.zip,122154676,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202101.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202101.zip,105325657,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202107.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202107.zip,125007400,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202201.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202201.zip,129474407,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202203.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202203.zip,163367695,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202207.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202207.zip,96336864,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202301.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202301.zip,80827664,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202401.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202401.zip,65673878,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202407.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202407.zip,49259107,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202501.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202501.zip,57790478,False,
TAQ GROUP SHORT SALES & SHORT VOLUME,nationalsh202507.zip,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20GROUP%20SHORT%20SALES%20%26%20SHORT%20VOLUME/nationalsh202507.zip,90441455,False,
TAQ NYSE ALERTS,EQY_US_NYSE_REF_ALERTS_20190822.txt,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ALERTS/EQY_US_NYSE_REF_ALERTS_20190822.txt,6632,False,
TAQ NYSE ALERTS,EQY_US_NYSE_REF_ALERTS_20190822.xls,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ALERTS/EQY_US_NYSE_REF_ALERTS_20190822.xls,23552,False,
TAQ NYSE ALERTS,EQY_US_NYSE_REF_ALERTS_20190822.xml,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ALERTS/EQY_US_NYSE_REF_ALERTS_20190822.xml,44413,False,
TAQ NYSE ALERTS,EQY_US_NYSE_REF_ALERTS_20190823.txt,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ALERTS/EQY_US_NYSE_REF_ALERTS_20190823.txt,6632,False,
TAQ NYSE ALERTS,EQY_US_NYSE_REF_ALERTS_20190823.xls,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ALERTS/EQY_US_NYSE_REF_ALERTS_20190823.xls,23552,False,
TAQ NYSE ALERTS,EQY_US_NYSE_REF_ALERTS_20190823.xml,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ALERTS/EQY_US_NYSE_REF_ALERTS_20190823.xml,44413,False,
TAQ NYSE AMERICAN BBO,EQY_US_TAQ_AMEX_BBO_1_20191007.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20BBO/EQY_US_TAQ_AMEX_BBO_1_20191007.gz,84959431,False,
TAQ NYSE AMERICAN BBO,EQY_US_TAQ_AMEX_BBO_1_20191008.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20BBO/EQY_US_TAQ_AMEX_BBO_1_20191008.gz,99708381,False,
TAQ NYSE AMERICAN BBO,EQY_US_TAQ_AMEX_BBO_2_20191007.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20BBO/EQY_US_TAQ_AMEX_BBO_2_20191007.gz,102315171,False,
TAQ NYSE AMERICAN BBO,EQY_US_TAQ_AMEX_BBO_2_20191008.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20BBO/EQY_US_TAQ_AMEX_BBO_2_20191008.gz,132501264,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_1_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_1_20260102.gz,170562999,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_1_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_1_20260105.gz,143348247,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_2_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_2_20260102.gz,146149205,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_2_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_2_20260105.gz,128241360,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_3_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_3_20260102.gz,156994316,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_3_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_3_20260105.gz,137644162,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_4_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_4_20260102.gz,167174663,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_4_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_4_20260105.gz,126719049,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_5_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_5_20260102.gz,93441930,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_5_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_5_20260105.gz,80884558,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_6_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_6_20260102.gz,99606970,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_IBF_6_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_IBF_6_20260105.gz,86291582,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_STOCKSUM_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_STOCKSUM_20260102.gz,84506368,False,
TAQ NYSE AMERICAN INTEGRATED FEED,EQY_US_AMEX_STOCKSUM_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20INTEGRATED%20FEED/EQY_US_AMEX_STOCKSUM_20260105.gz,87091854,False,
TAQ NYSE AMERICAN OPENBOOK,EQY_US_MKT_BOOK_1_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20OPENBOOK/EQY_US_MKT_BOOK_1_20260102.gz,151833281,False,
TAQ NYSE AMERICAN OPENBOOK,EQY_US_MKT_BOOK_1_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20OPENBOOK/EQY_US_MKT_BOOK_1_20260105.gz,127685497,False,
TAQ NYSE AMERICAN OPENBOOK,EQY_US_MKT_BOOK_2_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20OPENBOOK/EQY_US_MKT_BOOK_2_20260102.gz,274392605,False,
TAQ NYSE AMERICAN OPENBOOK,EQY_US_MKT_BOOK_2_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20OPENBOOK/EQY_US_MKT_BOOK_2_20260105.gz,227660145,False,
TAQ NYSE AMERICAN OPENBOOK,EQY_US_MKT_BOOK_3_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20OPENBOOK/EQY_US_MKT_BOOK_3_20260102.gz,161780800,False,
TAQ NYSE AMERICAN OPENBOOK,EQY_US_MKT_BOOK_3_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20OPENBOOK/EQY_US_MKT_BOOK_3_20260105.gz,146126780,False,
TAQ NYSE AMERICAN OPENBOOK,EQY_US_MKT_BOOK_4_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20OPENBOOK/EQY_US_MKT_BOOK_4_20260102.gz,306330090,False,
TAQ NYSE AMERICAN OPENBOOK,EQY_US_MKT_BOOK_4_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20OPENBOOK/EQY_US_MKT_BOOK_4_20260105.gz,249592790,False,
TAQ NYSE AMERICAN OPENBOOK,EQY_US_MKT_BOOK_AGGR_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20OPENBOOK/EQY_US_MKT_BOOK_AGGR_20260102.gz,163718291,False,
TAQ NYSE AMERICAN OPENBOOK,EQY_US_MKT_BOOK_AGGR_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20OPENBOOK/EQY_US_MKT_BOOK_AGGR_20260105.gz,145066861,False,
TAQ NYSE AMERICAN ORDER IMBALANCES,EQY_US_AMEX_REF_IMBALANCES_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20ORDER%20IMBALANCES/EQY_US_AMEX_REF_IMBALANCES_20260102.gz,2632230,False,
TAQ NYSE AMERICAN ORDER IMBALANCES,EQY_US_AMEX_REF_IMBALANCES_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20ORDER%20IMBALANCES/EQY_US_AMEX_REF_IMBALANCES_20260105.gz,2862310,False,
TAQ NYSE AMERICAN TRADES,EQY_US_AMEX_STOCKSUM_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20TRADES/EQY_US_AMEX_STOCKSUM_20260102.gz,84506368,False,
TAQ NYSE AMERICAN TRADES,EQY_US_AMEX_STOCKSUM_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20TRADES/EQY_US_AMEX_STOCKSUM_20260105.gz,87091854,False,
TAQ NYSE AMERICAN TRADES,EQY_US_TAQ_AMEX_TRADES_20231002.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20TRADES/EQY_US_TAQ_AMEX_TRADES_20231002.gz,6435770,False,
TAQ NYSE AMERICAN TRADES,EQY_US_TAQ_AMEX_TRADES_20231003.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20AMERICAN%20TRADES/EQY_US_TAQ_AMEX_TRADES_20231003.gz,6293278,False,
TAQ NYSE ARCA BBO,EQY_US_TAQ_ARCA_BBO_1_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20BBO/EQY_US_TAQ_ARCA_BBO_1_20260102.gz,436069121,False,
TAQ NYSE ARCA BBO,EQY_US_TAQ_ARCA_BBO_1_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20BBO/EQY_US_TAQ_ARCA_BBO_1_20260105.gz,375032492,False,
TAQ NYSE ARCA BBO,EQY_US_TAQ_ARCA_BBO_2_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20BBO/EQY_US_TAQ_ARCA_BBO_2_20260102.gz,365353938,False,
TAQ NYSE ARCA BBO,EQY_US_TAQ_ARCA_BBO_2_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20BBO/EQY_US_TAQ_ARCA_BBO_2_20260105.gz,350417359,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ALL_ARCA_BOOK_20091123.csv.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ALL_ARCA_BOOK_20091123.csv.gz,3171526929,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ALL_ARCA_BOOK_20110308.csv.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ALL_ARCA_BOOK_20110308.csv.gz,3871729409,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ALL_ARCA_BOOK_20150618.csv.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ALL_ARCA_BOOK_20150618.csv.gz,20,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ALL_ARCA_BOOK_20150618.csv.gz.MD5,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ALL_ARCA_BOOK_20150618.csv.gz.MD5,33,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ALL_ARCA_BOOK_20150619.csv.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ALL_ARCA_BOOK_20150619.csv.gz,20,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ALL_ARCA_BOOK_20150619.csv.gz.MD5,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ALL_ARCA_BOOK_20150619.csv.gz.MD5,33,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_10_20200803.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_10_20200803.gz,401461491,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_10_20210104.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_10_20210104.gz,637755250,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_10_20210105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_10_20210105.gz,487246530,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_10_20220401.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_10_20220401.gz,771038243,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_10_20220404.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_10_20220404.gz,634462683,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_11_20200803.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_11_20200803.gz,411228024,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_11_20210104.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_11_20210104.gz,634675402,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_11_20210105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_11_20210105.gz,474712221,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_11_20220401.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_11_20220401.gz,702266035,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_11_20220404.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_11_20220404.gz,604607395,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_1_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_1_20260102.gz,983084178,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_1_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_1_20260105.gz,892782891,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_2_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_2_20260102.gz,901224619,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_2_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_2_20260105.gz,815320066,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_3_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_3_20260102.gz,909737646,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_3_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_3_20260105.gz,819851530,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_4_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_4_20260102.gz,978887669,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_4_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_4_20260105.gz,762289556,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_5_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_5_20260102.gz,940656034,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_5_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_5_20260105.gz,825747177,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_6_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_6_20260102.gz,811877751,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_6_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_6_20260105.gz,791112218,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_7_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_7_20260102.gz,940197428,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_7_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_7_20260105.gz,865557195,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_8_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_8_20260102.gz,764689217,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_8_20260105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_8_20260105.gz,748434470,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_9_20200803.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_9_20200803.gz,373475466,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_9_20210104.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_9_20210104.gz,590250893,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_9_20210105.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_9_20210105.gz,442249956,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_9_20220401.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_9_20220401.gz,805905221,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_IBF_9_20220404.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_IBF_9_20220404.gz,666489597,False,
TAQ NYSE ARCA INTEGRATED FEED,EQY_US_ARCA_STOCKSUM_20260102.gz,file,https://ftp.nyse.com/Historical%20Data%20Samples/TAQ%20NYSE%20ARCA%20INTEGRATED%20FEED/EQY_US_ARCA_STOCKSUM_20260102.gz,202670676,False,
