config_id,bar,feature_set,n_features,fit_scope,method,n_components,task,probe,metric,value,fit_seconds,n_eval,timestamp
A|1s|dynamics|nc3|Isomap_nn10,1s,dynamics,4,pooled,Isomap_nn10,3,reg_curvol,knn,r2,0.7293,1.68,8000,2026-06-03 01:55:58
A|1s|dynamics|nc3|Isomap_nn10,1s,dynamics,4,pooled,Isomap_nn10,3,reg_relspread,ridge,r2,0.1703,1.68,8000,2026-06-03 01:55:58
A|1s|dynamics|nc3|Isomap_nn10,1s,dynamics,4,pooled,Isomap_nn10,3,reg_relspread,knn,r2,0.4559,1.68,8000,2026-06-03 01:55:58
A|1s|dynamics|nc3|Isomap_nn10,1s,dynamics,4,pooled,Isomap_nn10,3,reg_intraday,ridge,r2,0.0342,1.68,8000,2026-06-03 01:55:58
A|1s|dynamics|nc3|Isomap_nn10,1s,dynamics,4,pooled,Isomap_nn10,3,reg_intraday,knn,r2,0.0479,1.68,8000,2026-06-03 01:55:58
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,lab_stress,logistic,auc,0.7595,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,lab_stress,knn,auc,0.7691,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,lab_depth_collapse,logistic,auc,0.723,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,lab_depth_collapse,knn,auc,0.7338,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,lab_spread_widen,logistic,auc,0.661,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,lab_spread_widen,knn,auc,0.6922,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,lab_vol_spike,logistic,auc,0.9539,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,lab_vol_spike,knn,auc,0.9695,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,reg_fwdvol,ridge,r2,0.7785,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,reg_fwdvol,knn,r2,0.8821,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,reg_curvol,ridge,r2,0.8099,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,reg_curvol,knn,r2,0.9263,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,reg_relspread,ridge,r2,0.3673,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,reg_relspread,knn,r2,0.5178,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,reg_intraday,ridge,r2,0.0879,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|Isomap_nn30,1s,dynamics,4,pooled,Isomap_nn30,3,reg_intraday,knn,r2,0.0755,2.77,8000,2026-06-03 01:56:01
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,lab_stress,logistic,auc,0.7188,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,lab_stress,knn,auc,0.7459,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,lab_depth_collapse,logistic,auc,0.7205,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,lab_depth_collapse,knn,auc,0.7365,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,lab_spread_widen,logistic,auc,0.6722,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,lab_spread_widen,knn,auc,0.6847,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,lab_vol_spike,logistic,auc,0.882,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,lab_vol_spike,knn,auc,0.9346,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,reg_fwdvol,ridge,r2,0.5315,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,reg_fwdvol,knn,r2,0.7647,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,reg_curvol,ridge,r2,0.5475,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,reg_curvol,knn,r2,0.7963,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,reg_relspread,ridge,r2,0.2777,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,reg_relspread,knn,r2,0.5091,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,reg_intraday,ridge,r2,0.061,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|LLE,1s,dynamics,4,pooled,LLE,3,reg_intraday,knn,r2,0.056,0.38,8000,2026-06-03 01:56:02
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,lab_stress,logistic,auc,0.5815,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,lab_stress,knn,auc,0.7781,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,lab_depth_collapse,logistic,auc,0.7181,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,lab_depth_collapse,knn,auc,0.7398,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,lab_spread_widen,logistic,auc,0.6754,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,lab_spread_widen,knn,auc,0.7156,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,lab_vol_spike,logistic,auc,0.6298,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,lab_vol_spike,knn,auc,0.9765,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,reg_fwdvol,ridge,r2,0.1371,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,reg_fwdvol,knn,r2,0.8971,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,reg_curvol,ridge,r2,0.1397,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,reg_curvol,knn,r2,0.9432,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,reg_relspread,ridge,r2,0.1202,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,reg_relspread,knn,r2,0.5327,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,reg_intraday,ridge,r2,0.014,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn15,1s,dynamics,4,pooled,UMAP_nn15,3,reg_intraday,knn,r2,0.0794,17.71,8000,2026-06-03 01:56:20
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,lab_stress,logistic,auc,0.6063,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,lab_stress,knn,auc,0.7745,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,lab_depth_collapse,logistic,auc,0.7095,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,lab_depth_collapse,knn,auc,0.7373,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,lab_spread_widen,logistic,auc,0.6516,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,lab_spread_widen,knn,auc,0.7087,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,lab_vol_spike,logistic,auc,0.6362,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,lab_vol_spike,knn,auc,0.9806,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,reg_fwdvol,ridge,r2,0.1151,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,reg_fwdvol,knn,r2,0.9065,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,reg_curvol,ridge,r2,0.1199,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,reg_curvol,knn,r2,0.9526,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,reg_relspread,ridge,r2,0.1048,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,reg_relspread,knn,r2,0.5326,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,reg_intraday,ridge,r2,0.0092,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|UMAP_nn50,1s,dynamics,4,pooled,UMAP_nn50,3,reg_intraday,knn,r2,0.0787,19.22,8000,2026-06-03 01:56:39
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,lab_stress,logistic,auc,0.7093,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,lab_stress,knn,auc,0.7495,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,lab_depth_collapse,logistic,auc,0.5492,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,lab_depth_collapse,knn,auc,0.6653,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,lab_spread_widen,logistic,auc,0.6869,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,lab_spread_widen,knn,auc,0.7078,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,lab_vol_spike,logistic,auc,0.8854,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,lab_vol_spike,knn,auc,0.9455,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,reg_fwdvol,ridge,r2,0.14,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,reg_fwdvol,knn,r2,0.7772,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,reg_curvol,ridge,r2,0.1413,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,reg_curvol,knn,r2,0.8079,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,reg_relspread,ridge,r2,0.0161,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,reg_relspread,knn,r2,0.5058,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,reg_intraday,ridge,r2,0.019,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a1.0,1s,dynamics,4,pooled,Diffusion_a1.0,3,reg_intraday,knn,r2,0.068,1.58,8000,2026-06-03 01:56:41
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,lab_stress,logistic,auc,0.6702,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,lab_stress,knn,auc,0.7621,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,lab_depth_collapse,logistic,auc,0.5639,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,lab_depth_collapse,knn,auc,0.6515,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,lab_spread_widen,logistic,auc,0.6143,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,lab_spread_widen,knn,auc,0.7106,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,lab_vol_spike,logistic,auc,0.9333,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,lab_vol_spike,knn,auc,0.9693,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,reg_fwdvol,ridge,r2,0.1362,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,reg_fwdvol,knn,r2,0.8726,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,reg_curvol,ridge,r2,0.135,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,reg_curvol,knn,r2,0.9164,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,reg_relspread,ridge,r2,0.0554,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,reg_relspread,knn,r2,0.518,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,reg_intraday,ridge,r2,0.0332,1.6,8000,2026-06-03 01:56:43
A|1s|dynamics|nc3|Diffusion_a0.5,1s,dynamics,4,pooled,Diffusion_a0.5,3,reg_intraday,knn,r2,0.0839,1.6,8000,2026-06-03 01:56:43
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,lab_stress,logistic,auc,0.6478,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,lab_stress,knn,auc,0.7043,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,lab_depth_collapse,logistic,auc,0.5483,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,lab_depth_collapse,knn,auc,0.5657,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,lab_spread_widen,logistic,auc,0.5275,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,lab_spread_widen,knn,auc,0.559,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,lab_vol_spike,logistic,auc,0.6735,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,lab_vol_spike,knn,auc,0.6846,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,reg_fwdvol,ridge,r2,0.1511,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,reg_fwdvol,knn,r2,0.1727,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,reg_curvol,ridge,r2,0.1056,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,reg_curvol,knn,r2,0.0842,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,reg_relspread,ridge,r2,0.3991,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,reg_relspread,knn,r2,0.4133,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,reg_intraday,ridge,r2,0.0289,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|PCA,30s,full,19,pooled,PCA,2,reg_intraday,knn,r2,0.0126,0.01,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,lab_stress,logistic,auc,0.5367,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,lab_stress,knn,auc,0.6779,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,lab_depth_collapse,logistic,auc,0.5501,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,lab_depth_collapse,knn,auc,0.5531,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,lab_spread_widen,logistic,auc,0.5041,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,lab_spread_widen,knn,auc,0.5292,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,lab_vol_spike,logistic,auc,0.5422,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,lab_vol_spike,knn,auc,0.7311,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,reg_fwdvol,ridge,r2,0.0249,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,reg_fwdvol,knn,r2,0.2102,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,reg_curvol,ridge,r2,0.0149,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,reg_curvol,knn,r2,0.1089,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,reg_relspread,ridge,r2,0.273,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,reg_relspread,knn,r2,0.3697,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,reg_intraday,ridge,r2,-0.0003,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|KernelPCA_rbf,30s,full,19,pooled,KernelPCA_rbf,2,reg_intraday,knn,r2,0.0129,0.22,8000,2026-06-03 13:58:06
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,lab_stress,logistic,auc,0.5235,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,lab_stress,knn,auc,0.6747,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,lab_depth_collapse,logistic,auc,0.5501,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,lab_depth_collapse,knn,auc,0.5516,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,lab_spread_widen,logistic,auc,0.5037,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,lab_spread_widen,knn,auc,0.5374,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,lab_vol_spike,logistic,auc,0.5706,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,lab_vol_spike,knn,auc,0.7205,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,reg_fwdvol,ridge,r2,0.0309,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,reg_fwdvol,knn,r2,0.2059,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,reg_curvol,ridge,r2,0.0234,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,reg_curvol,knn,r2,0.1126,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,reg_relspread,ridge,r2,0.3828,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,reg_relspread,knn,r2,0.4506,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,reg_intraday,ridge,r2,0.0082,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn10,30s,full,19,pooled,Isomap_nn10,2,reg_intraday,knn,r2,0.0117,1.63,8000,2026-06-03 13:58:08
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,lab_stress,logistic,auc,0.523,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,lab_stress,knn,auc,0.6589,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,lab_depth_collapse,logistic,auc,0.5475,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,lab_depth_collapse,knn,auc,0.5481,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,lab_spread_widen,logistic,auc,0.5022,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,lab_spread_widen,knn,auc,0.5193,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,lab_vol_spike,logistic,auc,0.5525,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,lab_vol_spike,knn,auc,0.6961,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,reg_fwdvol,ridge,r2,0.0203,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,reg_fwdvol,knn,r2,0.1891,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,reg_curvol,ridge,r2,0.016,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,reg_curvol,knn,r2,0.0984,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,reg_relspread,ridge,r2,0.3658,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,reg_relspread,knn,r2,0.4318,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,reg_intraday,ridge,r2,0.0061,2.71,8000,2026-06-03 13:58:11
A|30s|full|nc2|Isomap_nn30,30s,full,19,pooled,Isomap_nn30,2,reg_intraday,knn,r2,-0.0076,2.71,8000,2026-06-03 13:58:11
