symbol,minute,nbbo_updates,mean_spread_bps,median_spread_bps,max_spread_bps,mean_depth_imbalance,mean_quoted_depth,first_mid,last_mid,high_mid,low_mid,mid_return,mid_range,quote_intensity
AAPL,09:07:06,8,302.71034375240515,335.57560032915217,652.9178942356336,0.0,200.0,166.88,171.075,172.20499999999998,166.875,0.024827065586099123,319.39117929050724,8
AAPL,09:07:07,16,239.81586012458763,150.10961039046833,652.9178942356336,0.0,200.0,166.88,171.07,172.20999999999998,166.875,0.02479783821173808,319.6907957813986,16
AAPL,09:07:08,12,291.6674608677169,335.57560032915217,652.9178942356336,0.0,200.0,166.88,171.075,172.20499999999998,166.875,0.024827065586099123,319.39117929050724,12
AAPL,09:07:09,12,229.7478588156931,149.81708379304413,652.9178942356336,0.0,200.0,166.88,171.075,172.20999999999998,166.875,0.024827065586099123,319.6907957813986,12
AAPL,09:07:10,20,290.7312190817504,150.40213698789256,652.9178942356336,0.0,200.0,166.88,171.065,172.20999999999998,166.875,0.024768609983112876,319.6907957813986,20
AAPL,09:07:11,10,221.6935818686578,149.81708379304413,652.9178942356336,0.0,200.0,172.20499999999998,171.065,172.20999999999998,166.875,-0.006642026341164211,309.8051740657925,10
AAPL,09:07:12,6,313.41276767252816,335.57560032915217,652.9178942356336,0.0,200.0,166.875,171.07,172.20499999999998,166.875,0.024827800309686524,319.4007490636695,6
AAPL,09:07:13,12,271.3821391106439,152.15750043556562,652.9178942356336,0.0,200.0,171.0,171.04,172.19,166.875,0.00023389077407531223,310.8187134502923,12
AAPL,09:07:14,4,176.8513382931348,85.14122281111173,518.997962363658,0.0,200.0,172.19,171.035,172.19,166.86,-0.006730304376619793,309.54178523723704,4
AAPL,09:07:15,4,268.7077594301977,268.85406508523755,518.997962363658,0.0,200.0,166.86,171.035,171.035,166.86,0.02471307644754603,250.20975668224753,4
AAPL,09:07:18,6,268.6589908785178,268.85406508523755,518.997962363658,0.0,200.0,166.86,171.035,171.035,166.86,0.02471307644754603,250.20975668224753,6
AAPL,09:07:19,10,185.53885486154937,152.45009499229846,652.9178942356336,0.0,200.0,166.86,171.035,172.19,166.86,0.02471307644754603,319.4294618242829,10
AAPL,09:07:20,4,268.7077594301977,268.85406508523755,518.997962363658,0.0,200.0,166.86,171.035,171.035,166.86,0.02471307644754603,250.20975668224753,4
AAPL,09:07:22,17,169.71880026970047,151.57234530619436,652.9178942356336,0.0,200.0,166.86,172.195,172.195,166.86,0.03147241809350303,319.7291142274949,17
AAPL,09:07:23,16,210.1242494516066,150.40213698789256,652.9178942356336,0.0,200.0,171.055,166.875,172.20499999999998,166.875,-0.02474011306081778,311.59568559819843,16
AAPL,09:07:24,15,155.3285312526494,149.23206457044932,652.9178942356336,0.0,200.0,171.065,171.09,172.28,166.89,0.00014613260098208952,315.0849092450247,15
AAPL,09:07:25,14,262.2863770117589,148.64707931715262,652.9178942356336,0.0,200.0,166.89,171.085,172.22,166.885,0.024825596269378494,319.67164000239734,14
AAPL,09:07:26,8,130.48018671328882,83.96783542976827,522.499850200731,0.0,200.0,172.215,171.095,172.215,166.89,-0.006524738419525117,309.206515111925,8
AAPL,09:07:27,2,270.30921964433236,270.30921964433236,522.499850200731,0.0,200.0,166.89,171.095,171.095,166.89,0.02488404503904838,251.9623704236331,2
AAPL,09:07:29,8,130.18742107077426,83.67479623367839,522.499850200731,0.0,200.0,172.22,171.095,172.22,166.89,-0.006553771473659255,309.4878643595408,8
AAPL,09:07:31,4,270.45547394462073,270.6017282449091,522.499850200731,0.0,200.0,166.89,171.095,171.095,166.89,0.02488404503904838,251.9623704236331,4
AAPL,09:07:34,6,376.2066067024746,522.499850200731,652.9178942356336,0.0,200.0,166.89,171.095,171.095,166.89,0.02488404503904838,251.9623704236331,6
AAPL,09:07:35,2,270.30921964433236,270.30921964433236,522.499850200731,0.0,200.0,166.89,171.095,171.095,166.89,0.02488404503904838,251.9623704236331,2
AAPL,09:07:39,2,270.30921964433236,270.30921964433236,522.499850200731,0.0,200.0,166.89,171.095,171.095,166.89,0.02488404503904838,251.9623704236331,2
AAPL,09:07:42,2,270.30921964433236,270.30921964433236,522.499850200731,0.0,200.0,166.89,171.095,171.095,166.89,0.02488404503904838,251.9623704236331,2
